date,code,open,high,low,close,volume,amount
2024-04-24,sh.000016,2422.6267,2426.9576,2406.8811,2424.1190,2938685900,50879459334.0000
2024-04-25,sh.000016,2419.5000,2437.3123,2411.5709,2431.6221,2831781800,49604482982.0000
2024-04-26,sh.000016,2432.7579,2467.2735,2432.7579,2461.8556,4783802900,79728583627.0000
2024-04-29,sh.000016,2458.1779,2492.9273,2453.4778,2474.3397,5340119700,92063350218.0000
2024-04-30,sh.000016,2473.5136,2484.1006,2464.2435,2464.2435,4681437000,75190675500.0000
2024-05-06,sh.000016,2495.4666,2505.5974,2487.3218,2495.7617,5600781100,96349187569.0000
2024-05-07,sh.000016,2496.0150,2504.0342,2489.3674,2499.7709,3804263100,62864447734.0000
2024-05-08,sh.000016,2495.6236,2497.1501,2484.3833,2486.0186,3230611100,51551480769.0000
2024-05-09,sh.000016,2483.6604,2506.2790,2483.6604,2501.7305,3766211100,64311115706.0000
2024-05-10,sh.000016,2508.0613,2515.0239,2492.3621,2508.5753,4052864200,66949259699.0000
2024-05-13,sh.000016,2499.6901,2512.2421,2487.6544,2506.4593,4103674800,74056153882.0000
2024-05-14,sh.000016,2507.1984,2510.4239,2491.2480,2496.7361,3388568700,61077635741.0000
2024-05-15,sh.000016,2494.7637,2498.9526,2475.9594,2477.3895,2945728800,50498146340.0000
2024-05-16,sh.000016,2484.2721,2498.8895,2475.8382,2489.4139,3919933900,68282396243.0000
2024-05-17,sh.000016,2492.5712,2524.1791,2485.8186,2524.1705,4421856300,76547473107.0000
2024-05-20,sh.000016,2529.9164,2544.5248,2524.1942,2532.8240,4669198500,81480531233.0000
2024-05-21,sh.000016,2526.9372,2531.6334,2518.2695,2525.2326,3311864500,54644703086.0000
2024-05-22,sh.000016,2524.6935,2535.0643,2519.0263,2529.0398,3807604800,65777030875.0000
2024-05-23,sh.000016,2518.1441,2519.0707,2495.1607,2500.8210,3504800300,59668907623.0000
2024-05-24,sh.000016,2494.3678,2504.4131,2473.2311,2474.4254,3129424200,53766574545.0000
2024-05-27,sh.000016,2478.2589,2500.1145,2478.2589,2497.6006,3577089700,60797174364.0000
2024-05-28,sh.000016,2498.0260,2505.7871,2486.0972,2490.1614,3300357300,54184041257.0000
2024-05-29,sh.000016,2489.5185,2510.0724,2486.5816,2493.1691,3178511100,51576833820.0000
2024-05-30,sh.000016,2488.3190,2500.3112,2468.2557,2473.7580,3434998300,60265641217.0000
2024-05-31,sh.000016,2480.2132,2487.1289,2462.1831,2462.1831,2859317000,50383978421.0000
2024-06-03,sh.000016,2461.3502,2476.8003,2454.9847,2469.0165,3293523400,58211851910.0000
2024-06-04,sh.000016,2465.6099,2488.7509,2462.6653,2483.3189,3190318300,56622882696.0000
2024-06-05,sh.000016,2477.3066,2483.3305,2467.4553,2468.1918,2945385700,51341197989.0000
2024-06-06,sh.000016,2474.2323,2492.0466,2462.1300,2467.8865,3689726300,64488233047.0000
2024-06-07,sh.000016,2473.1743,2476.4645,2444.9299,2457.2569,3643610500,58648181396.0000
2024-06-11,sh.000016,2444.5482,2449.6467,2415.1117,2423.6184,4140154900,70152687633.0000
2024-06-12,sh.000016,2420.8987,2427.8375,2412.9896,2423.6070,3794960400,63274163769.0000
2024-06-13,sh.000016,2425.9228,2426.3286,2406.9924,2412.0736,3085107100,57368166221.0000
2024-06-14,sh.000016,2405.7899,2433.0536,2399.9852,2426.5090,4127796600,78246583296.0000
2024-06-17,sh.000016,2412.0920,2418.9354,2408.8727,2416.3414,3749595700,61841769533.0000
2024-06-18,sh.000016,2412.5472,2424.9312,2408.2887,2415.4281,3533834700,59466094876.0000
2024-06-19,sh.000016,2410.4721,2418.7379,2402.9583,2413.9722,3277529100,56240551303.0000
2024-06-20,sh.000016,2413.3933,2422.7003,2405.3971,2408.3379,3201302400,56261519622.0000
2024-06-21,sh.000016,2406.2173,2411.5276,2386.4801,2398.9571,3320203900,58864839939.0000
2024-06-24,sh.000016,2383.8657,2418.9161,2381.2803,2404.0848,3467133100,62252302887.0000
2024-06-25,sh.000016,2403.7287,2410.1416,2384.2047,2394.2154,3491913500,58739728184.0000
2024-06-26,sh.000016,2388.4994,2404.4568,2383.1472,2398.2556,2985950200,46732372066.0000
2024-06-27,sh.000016,2391.6869,2395.8105,2376.6615,2388.5609,3699057000,54577196651.0000
2024-06-28,sh.000016,2382.1171,2406.3635,2381.3913,2394.8746,3989864400,62660041747.0000
2024-07-01,sh.000016,2395.1996,2407.0535,2387.6172,2405.4665,3628124700,56357789338.0000
2024-07-02,sh.000016,2400.1671,2421.7506,2399.5179,2416.6793,3686694900,59919130804.0000
2024-07-03,sh.000016,2417.1757,2421.0831,2405.8361,2414.8657,3299160000,55118428056.0000
2024-07-04,sh.000016,2417.2756,2428.9387,2407.1264,2407.9029,3051157900,49929135278.0000
2024-07-05,sh.000016,2405.6106,2411.9275,2367.0152,2386.0040,3936343900,63623260457.0000
2024-07-08,sh.000016,2375.6838,2387.8878,2368.1664,2371.6891,3561756200,58987893203.0000
2024-07-09,sh.000016,2365.9310,2396.1764,2352.7669,2389.3843,3750447700,62567227694.0000
2024-07-10,sh.000016,2378.8044,2392.8765,2378.5381,2381.8310,3484625800,56473784148.0000
2024-07-11,sh.000016,2387.6651,2400.2290,2378.1532,2396.4070,3829559200,63413455035.0000
2024-07-12,sh.000016,2397.7292,2414.7622,2396.5289,2412.6181,3815709800,59812238497.0000
2024-07-15,sh.000016,2405.9183,2424.4116,2405.5231,2420.5214,3451860700,50347384020.0000
2024-07-16,sh.000016,2412.2553,2426.5861,2406.2455,2424.7550,3568839500,55901176129.0000
2024-07-17,sh.000016,2422.8828,2439.3170,2419.9803,2432.8325,3775036900,64968550436.0000
2024-07-18,sh.000016,2426.3399,2446.7682,2421.4873,2444.5086,3481404600,60995584684.0000
2024-07-19,sh.000016,2429.8049,2462.7419,2417.4640,2456.7900,4131548000,71695222791.0000
2024-07-22,sh.000016,2454.2441,2454.4998,2416.2001,2432.5496,4182968300,69492700443.0000
2024-07-23,sh.000016,2429.0864,2431.2677,2396.6727,2396.6727,4134068100,63854263895.0000
2024-07-24,sh.000016,2393.2316,2407.1095,2382.9950,2390.9540,3929666800,56353465239.0000
2024-07-25,sh.000016,2384.6349,2387.8924,2358.5434,2369.7153,4084689400,60679431370.0000
2024-07-26,sh.000016,2364.9113,2368.2708,2341.4493,2355.3163,4049401600,58240320538.0000
2024-07-29,sh.000016,2352.5061,2359.9841,2343.4017,2348.4784,3367131200,50285979411.0000
2024-07-30,sh.000016,2341.9086,2341.9086,2321.4988,2335.3123,3243289100,54147205113.0000
2024-07-31,sh.000016,2332.6518,2378.8805,2331.5647,2375.3942,5006664200,77823528643.0000
2024-08-01,sh.000016,2373.4708,2375.7914,2360.0476,2360.4220,3913415200,58367024186.0000
2024-08-02,sh.000016,2344.4182,2360.4137,2337.6377,2343.7153,3182747400,49775530749.0000
2024-08-05,sh.000016,2334.5923,2362.3096,2327.7452,2328.9222,3945745800,63104360795.0000
2024-08-06,sh.000016,2342.8423,2346.2994,2296.7121,2313.3361,3487371300,54899373587.0000
2024-08-07,sh.000016,2311.9113,2330.1519,2307.0776,2314.4261,2714599100,42713085463.0000
2024-08-08,sh.000016,2310.9616,2334.4621,2305.8931,2320.4245,2252893600,40041209426.0000
2024-08-09,sh.000016,2332.6705,2338.2366,2317.9915,2317.9915,2598880500,42763976869.0000
2024-08-12,sh.000016,2314.2612,2323.4205,2312.5793,2316.9106,2219498400,32347884418.0000
2024-08-13,sh.000016,2318.9729,2321.5423,2304.5967,2317.6526,2510921800,36056042124.0000
2024-08-14,sh.000016,2317.8882,2317.8882,2305.4695,2306.1154,2204993000,34691780844.0000
2024-08-15,sh.000016,2300.4792,2343.2072,2295.7531,2335.9381,2931562000,46630602823.0000
2024-08-16,sh.000016,2335.0422,2348.1529,2331.0796,2345.0481,3048157800,39617340954.0000
2024-08-19,sh.000016,2345.6447,2367.4051,2345.1153,2357.0309,3088515000,41304620244.0000
2024-08-20,sh.000016,2361.1810,2361.2992,2337.5071,2346.6379,2989810800,40474326311.0000
2024-08-21,sh.000016,2341.8119,2345.9738,2324.7075,2339.0720,2655089900,37036690610.0000
2024-08-22,sh.000016,2340.1542,2344.9926,2332.3636,2341.1509,3111291200,44159381961.0000
2024-08-23,sh.000016,2338.6644,2361.0625,2338.3218,2355.3787,2790004700,43651870170.0000
2024-08-26,sh.000016,2356.7933,2361.8834,2341.2322,2352.2729,2690047600,39379737067.0000
2024-08-27,sh.000016,2348.5443,2355.5744,2345.3023,2350.4141,3095252400,40323563656.0000
2024-08-28,sh.000016,2349.5198,2352.6952,2327.9241,2336.1475,3009226200,44898374774.0000
2024-08-29,sh.000016,2329.6623,2335.6749,2315.4868,2317.6636,4424629500,54544179743.0000
2024-08-30,sh.000016,2313.6095,2354.6274,2311.2280,2335.2146,6378604600,87319585886.0000
2024-09-02,sh.000016,2321.1529,2326.0803,2299.1674,2299.9325,4549928700,61799689862.0000
2024-09-03,sh.000016,2299.3396,2301.6943,2286.0214,2291.1775,4415887700,50294835783.0000
2024-09-04,sh.000016,2279.4765,2289.3898,2268.2104,2271.8069,3548246900,42801802355.0000
2024-09-05,sh.000016,2272.9816,2281.5278,2267.3312,2275.1177,3035256100,39145533094.0000
2024-09-06,sh.000016,2276.5398,2288.9266,2263.3210,2263.5629,2588600400,34524514997.0000
2024-09-09,sh.000016,2252.3035,2256.0017,2226.6269,2232.9593,3425068800,47798368916.0000
2024-09-10,sh.000016,2232.8303,2240.5884,2223.9033,2235.6866,3018400500,40190747619.0000
2024-09-11,sh.000016,2228.8251,2228.8251,2213.8238,2220.7980,3461552900,45236993415.0000
2024-09-12,sh.000016,2220.9007,2227.7321,2208.2481,2209.5603,2809530100,42269201973.0000
2024-09-13,sh.000016,2211.1540,2222.5631,2204.8645,2205.8115,2709850000,44106120319.0000
2024-09-18,sh.000016,2206.8536,2225.9124,2203.9821,2218.6562,2605462000,40650056230.0000
2024-09-19,sh.000016,2224.2625,2239.9843,2199.4486,2229.8053,3496837900,58318265337.0000
2024-09-20,sh.000016,2227.3519,2237.9802,2212.5224,2233.2565,3690208700,55566735871.0000
2024-09-23,sh.000016,2233.8583,2254.1614,2232.2822,2243.0249,2720725700,45700293896.0000
2024-09-24,sh.000016,2270.3562,2352.3178,2257.2882,2352.1449,6015910500,101050490178.0000
2024-09-25,sh.000016,2391.2845,2426.6944,2380.5890,2386.3227,6840310200,112177955367.0000
2024-09-26,sh.000016,2389.2682,2498.3234,2383.5101,2498.1797,6774296300,119232016528.0000
2024-09-27,sh.000016,2553.6017,2571.0848,2512.8179,2571.0848,6480077600,114190842276.0000
2024-09-30,sh.000016,2657.5481,2778.2881,2621.7023,2755.4044,15332445800,269284712244.0000
2024-10-08,sh.000016,3016.8743,3016.8743,2780.0303,2853.1376,16597323500,332253411730.0000
2024-10-09,sh.000016,2813.9557,2825.7394,2674.2463,2680.7145,12465337500,291386974601.0000
2024-10-10,sh.000016,2697.2924,2801.1196,2675.4415,2739.0507,11589175400,219028734621.0000
2024-10-11,sh.000016,2718.2490,2737.0817,2653.6174,2680.3880,7537801900,137937187109.0000
2024-10-14,sh.000016,2699.7073,2737.2733,2672.8084,2723.1830,8065500100,143373984403.0000
2024-10-15,sh.000016,2711.6739,2726.9864,2655.1159,2655.1159,5831414400,113706265388.0000
2024-10-16,sh.000016,2629.2419,2677.2195,2628.9539,2650.1756,5625971300,102204384793.0000
2024-10-17,sh.000016,2666.3670,2680.0601,2610.4670,2610.4670,4979685400,94353946568.0000
2024-10-18,sh.000016,2606.3767,2722.6463,2583.4892,2681.9116,7019820700,155844588305.0000
2024-10-21,sh.000016,2694.9659,2701.3576,2659.6650,2681.0567,7204222600,157954092781.0000
2024-10-22,sh.000016,2672.8534,2704.3458,2672.4493,2692.6613,5220816700,115193657020.0000
2024-10-23,sh.000016,2691.1255,2728.2578,2682.9420,2708.0459,5607679700,119949400339.0000
2024-10-24,sh.000016,2695.3790,2698.9996,2669.7099,2680.7044,4225333500,90076501000.0000
2024-10-25,sh.000016,2679.3494,2705.3314,2671.0383,2683.3246,4686145300,102640845785.0000
2024-10-28,sh.000016,2681.5075,2686.2894,2656.3248,2686.2894,5347497200,105268557743.0000
2024-10-29,sh.000016,2689.9168,2712.2827,2665.4245,2667.9385,5008428600,112173896896.0000
2024-10-30,sh.000016,2658.2589,2674.3699,2624.0008,2634.7375,4445068800,98548356583.0000
2024-10-31,sh.000016,2637.2061,2654.6458,2613.2514,2633.1170,5452962300,119295772010.0000
2024-11-01,sh.000016,2629.0433,2674.2511,2629.0433,2651.5349,6084439200,112656093158.0000
2024-11-04,sh.000016,2657.3144,2675.7707,2636.5763,2675.7707,4301567100,85743264545.0000
2024-11-05,sh.000016,2666.8611,2727.6665,2659.1659,2727.6665,5564248400,129671764768.0000
2024-11-06,sh.000016,2730.4552,2743.1266,2691.7284,2706.6145,5994081800,139394922731.0000
2024-11-07,sh.000016,2684.8126,2800.6123,2683.3174,2797.8602,6701724400,154119319357.0000
2024-11-08,sh.000016,2825.9123,2833.0700,2758.2136,2765.5385,6786175700,167822297611.0000
2024-11-11,sh.000016,2736.8382,2754.9744,2711.7625,2753.7448,6133865800,146466629959.0000
2024-11-12,sh.000016,2744.9460,2778.8862,2701.6102,2712.2651,6011485400,143127099381.0000
2024-11-13,sh.000016,2697.1864,2737.5042,2696.6886,2728.2286,6264407700,119899020459.0000
2024-11-14,sh.000016,2719.4553,2743.7546,2700.2037,2704.1521,6046957100,109896762529.0000
2024-11-15,sh.000016,2696.9612,2712.8776,2671.4515,2671.4515,7004026200,118404551146.0000
2024-11-18,sh.000016,2683.4931,2725.3011,2668.0586,2678.2735,9104571000,127985982565.0000
2024-11-19,sh.000016,2679.5513,2683.3683,2637.8473,2671.1887,6700301800,102108364111.0000
2024-11-20,sh.000016,2667.4488,2686.3751,2657.5836,2676.2068,4501762200,81206748407.0000
2024-11-21,sh.000016,2674.4342,2686.3147,2666.5676,2680.7980,3720238400,72754859824.0000
2024-11-22,sh.000016,2679.6508,2683.7447,2601.5458,2601.5573,4855176400,96852390065.0000
2024-11-25,sh.000016,2610.9605,2620.0303,2568.9547,2582.0536,4559353000,86542885244.0000
2024-11-26,sh.000016,2576.8092,2607.1247,2573.9661,2592.7374,3993165300,64830132934.0000
2024-11-27,sh.000016,2588.8885,2626.3255,2583.4665,2625.7605,4107905400,75602282983.0000
2024-11-28,sh.000016,2625.5067,2630.8034,2598.7484,2610.1214,3430873900,63685958938.0000
2024-11-29,sh.000016,2612.2337,2660.3932,2610.7148,2624.9558,4300156100,86826616313.0000
2024-12-02,sh.000016,2621.1436,2643.8665,2613.6159,2639.0408,4460883600,84570831621.0000
2024-12-03,sh.000016,2638.8056,2658.1522,2626.2080,2652.8982,4737315600,82863138221.0000
2024-12-04,sh.000016,2651.7850,2660.8018,2638.1130,2648.7554,4808817100,84381105671.0000
2024-12-05,sh.000016,2637.6270,2647.9841,2629.6309,2635.5615,3367652100,60315067352.0000
2024-12-06,sh.000016,2636.6066,2682.6891,2636.6066,2665.4281,4389449100,85427061368.0000
2024-12-09,sh.000016,2666.2892,2686.5153,2658.4311,2667.5924,4592635300,79459146106.0000
2024-12-10,sh.000016,2741.7509,2747.0734,2684.7165,2689.3292,5944389900,124161995388.0000
2024-12-11,sh.000016,2684.5906,2696.0071,2671.5218,2676.5518,4080238700,74840666598.0000
2024-12-12,sh.000016,2673.9435,2704.0286,2667.6370,2702.2681,4127383100,81318183410.0000
2024-12-13,sh.000016,2684.2932,2684.4109,2636.9729,2638.0266,6159770500,120459478408.0000
2024-12-16,sh.000016,2637.7401,2647.6977,2635.2467,2641.5604,5409812000,93658808689.0000
2024-12-17,sh.000016,2637.3498,2672.9552,2637.3498,2652.3455,4427923400,83019813879.0000
2024-12-18,sh.000016,2662.0322,2681.1212,2661.8983,2671.3461,4425905600,80506001923.0000
2024-12-19,sh.000016,2652.1949,2672.5807,2642.6831,2661.7224,4021414000,76390568283.0000
2024-12-20,sh.000016,2654.8486,2670.3177,2644.8364,2648.4609,4249351000,93206952097.0000
2024-12-23,sh.000016,2648.9188,2688.8864,2648.9188,2671.2025,5662909900,106625576091.0000
2024-12-24,sh.000016,2671.9088,2704.5775,2666.3412,2702.2820,4646919800,87285837704.0000
2024-12-25,sh.000016,2706.5666,2726.1403,2700.6812,2710.1649,5101038100,88415659672.0000
2024-12-26,sh.000016,2709.5915,2709.5915,2692.8677,2702.5952,4177073600,81211471711.0000
2024-12-27,sh.000016,2701.2086,2713.8405,2686.5011,2701.7031,4489485500,91610184876.0000
2024-12-30,sh.000016,2700.2245,2724.7263,2700.2245,2718.7486,4499476300,88812005642.0000
2024-12-31,sh.000016,2715.2066,2725.7876,2684.7706,2684.7706,5074555400,98345133825.0000
